,Epoch,Train_loss,Val_loss,Accurate
128,129,0.2313326164061462,0.07150306577905982,0.8958634654324559
129,130,0.238070222631609,0.0714731832741944,0.9106161411628579
130,131,0.23775635952890017,0.0604133336621548,0.9204512583164594
131,132,0.2310834202288823,0.06684458442638273,0.9103268730112815
132,133,0.2210705882980159,0.059716585851939896,0.9204512583164594
133,134,0.22468346092528418,0.07286418622101207,0.9022273647671392
134,135,0.2246877916439608,0.06438743615273329,0.9187156494070002
135,136,0.23329862881140467,0.06261173382755227,0.9198727220133064
136,137,0.22409969640691546,0.07735126238917402,0.9045415099797512
137,138,0.23160104934343864,0.07590419176636382,0.8967312698871854
138,139,0.2362453662730079,0.06475033649039308,0.9178478449522708
139,140,0.21746692144847496,0.06764209562076573,0.9166907723459647
140,141,0.22881969661837787,0.059689154047775445,0.9221868672259185
141,142,0.22533426720713118,0.06426332839657307,0.924211744286954
142,143,0.22814365472350648,0.07917191289344869,0.9013595603124096
143,144,0.22030639554265688,0.06461609351957956,0.9126410182238935
144,145,0.22945340644472234,0.0667856311983979,0.91293028637547
145,146,0.22688787460681703,0.07341106819864278,0.911194677466011
146,147,0.22656700746145944,0.06434807396118877,0.9169800404975412
147,148,0.22677441921433156,0.06483831781797107,0.9126410182238935
148,149,0.2192959897207907,0.06212817868901377,0.9201619901648829
149,150,0.23366834410457782,0.07629191634696572,0.897599074341915
150,151,0.22484518152421473,0.084854192769401,0.898756146948221
151,152,0.2182482527270698,0.08980464830401123,0.898177610645068
152,153,0.2288333993327686,0.06542602404389698,0.9149551634365056
153,154,0.2276344705662525,0.09367176436945025,0.8825571304599363
154,155,0.22266999367825774,0.06463896735142714,0.9175585768006942
155,156,0.22054788637916603,0.08048699964865802,0.9036737055250217
156,157,0.2251907374460847,0.07908187558124069,0.8909459068556552
157,158,0.21891981371653002,0.06650681006867214,0.9161122360428117
158,159,0.22401433092102427,0.0643959776021326,0.9158229678912352
159,160,0.21605401025728568,0.06664542135106527,0.9204512583164594
160,161,0.22384282688430274,0.06202951771146929,0.9192941857101533
161,162,0.21407215027089974,0.0590610101777257,0.9230546716806479
162,163,0.22511100228430675,0.061181134975306535,0.9288400347121782
163,164,0.22373561961356944,0.06431766890170386,0.9187156494070002
164,165,0.2358075068992846,0.06704286537236828,0.9178478449522708
165,166,0.2262012822548401,0.06385431045011235,0.9175585768006942
166,167,0.22506940668892164,0.06799724814325477,0.9164015041943882
167,168,0.2109177582928932,0.057849704202249205,0.9230546716806479
168,169,0.21996796433725416,0.06926087906457676,0.9097483367081284
169,170,0.21646750799057538,0.06955280772826233,0.9146658952849291
170,171,0.20215419863990086,0.06997207707178857,0.9204512583164594
171,172,0.22263568576609727,0.07057682160166057,0.91293028637547
172,173,0.2162171473319359,0.061602031480639564,0.9187156494070002
173,174,0.2226836738904984,0.06830268203164706,0.9140873589817761
174,175,0.21914336828818984,0.07711142755978176,0.9123517500723171
175,176,0.21139827953831603,0.06691582378645711,0.9146658952849291
176,177,0.21798834480801255,0.0828429227590175,0.9056985825860573
177,178,0.21887094871178436,0.06176872796339891,0.9216083309227654
178,179,0.22018082453027354,0.06220979558202636,0.9213190627711889
179,180,0.20881740353204553,0.08503816065240345,0.9056985825860573
180,181,0.22476354315490452,0.06386167811397951,0.9213190627711889
181,182,0.21908404482859453,0.05783049999718966,0.9273936939542956
182,183,0.21819681913965713,0.06658323750126559,0.9218975990743419
183,184,0.22201755772975548,0.0692358996462048,0.9169800404975412
184,185,0.21377571654640573,0.06418257204869436,0.924211744286954
185,186,0.21667668934756626,0.0624522389263828,0.9227654035290714
186,187,0.225003654467782,0.054137965290468715,0.9227654035290714
187,188,0.21097457993851987,0.07560621819940731,0.8999132195545271
188,189,0.21763444263439508,0.07831662469524574,0.8918137113103847
189,190,0.20756387721449313,0.07051006139339601,0.9137980908301996
190,191,0.2133422847405238,0.05926614359391968,0.923633207983801
191,192,0.20355819295116506,0.06366666952982825,0.9175585768006942
192,193,0.22381083523394016,0.11520949014270573,0.8819785941567834
193,194,0.2204682276569439,0.053907647308667705,0.9276829621058721
194,195,0.2097649345642209,0.05833181617816001,0.923633207983801
195,196,0.21028457490257968,0.055999411443386285,0.92536881689326
196,197,0.20551661964409487,0.06817545701231523,0.9071449233439398
197,198,0.216505422567539,0.07641583861910191,0.8958634654324559
198,199,0.2128342421433897,0.07501288406138373,0.9016488284639861
199,200,0.21214255395071732,0.06441221768422029,0.9152444315880821
200,201,0.21145353411342452,0.07373046482854959,0.9178478449522708
201,202,0.2118054138690155,0.07972262489182483,0.8947063928261498
202,203,0.2132828340251129,0.08449642566936966,0.8880532253398901
203,204,0.20380595406362642,0.07773042430921964,0.911773213769164
204,205,0.20551213669660368,0.058141263997280354,0.9288400347121782
205,206,0.22195120525406858,0.056250031665296685,0.924211744286954
206,207,0.21809378348234432,0.05776287592674077,0.9239224761353775
207,208,0.21585875421045014,0.07058591297082573,0.9094590685565519
208,209,0.21423472556236386,0.04842317971326181,0.9337575932889789
209,210,0.2132742885457251,0.06180309890938969,0.9132195545270466
210,211,0.21699938597174578,0.06307516558982394,0.9230546716806479
211,212,0.20274776211526027,0.0642332207592566,0.922476135377495
212,213,0.20602112731869682,0.057293307272334386,0.9227654035290714
213,214,0.19960075304873184,0.05582923686530304,0.9297078391669077
214,215,0.2104486931806277,0.0613117872810811,0.9268151576511426
215,216,0.21248809377658087,0.07644509360749836,0.9094590685565519
216,217,0.2116783309016087,0.08011183052380794,0.897599074341915
217,218,0.21585874176217076,0.08394268267447227,0.9042522418281748
218,219,0.2058328526192856,0.08054237650833934,0.9077234596470929
219,220,0.1983386421399656,0.062050547176403834,0.9288400347121782
220,221,0.21920114832149185,0.07011948350915143,0.910037604859705
221,222,0.2136490755486946,0.05562744871247774,0.9259473531964131
222,223,0.2025484615262686,0.05236518411503665,0.9305756436216372
223,224,0.21411420348256718,0.05634365291337967,0.9256580850448366
224,225,0.21303383265042047,0.05262445545228148,0.9369395429563205
225,226,0.2059106744123954,0.05627071736304801,0.924790280590107
226,227,0.20698380896993476,0.07275864593421424,0.9074341914955163
227,228,0.20035989327742496,0.060446320457512574,0.9245010124385306
228,229,0.21492635637499657,0.08642987983482914,0.8949956609777263
229,230,0.21733529842720167,0.07904822136299204,0.9094590685565519
230,231,0.19880995673344598,0.06450304410728491,0.9161122360428117
231,232,0.21287995889660372,0.06744133077376516,0.9120624819207406
232,233,0.21180148203186702,0.054969074763480154,0.9305756436216372
233,234,0.2036137034887681,0.05683946214871954,0.9299971073184843
234,235,0.21020068998168925,0.07874553432224043,0.8973098061903384
235,236,0.20559777666454504,0.07691349075090276,0.9033844373734452
236,237,0.20456748790729362,0.058951038908763534,0.9213190627711889
237,238,0.21498432070276738,0.0521161267872851,0.9299971073184843
238,239,0.20978786519213605,0.04742874734295953,0.9349146658952849
239,240,0.20530344817924903,0.06871609860613902,0.911773213769164
240,241,0.2097718971491993,0.049404089739200165,0.936071738501591
241,242,0.19710850486857892,0.0577134282937849,0.9302863754700608
242,243,0.19728478610381936,0.06746846921451162,0.924211744286954
243,244,0.1975636221864869,0.062360929273374895,0.926525889499566
244,245,0.2091389375771166,0.04979876820401584,0.9328897888342493
245,246,0.19692133668731757,0.058296244930796874,0.9204512583164594
246,247,0.20438965358547076,0.054728114588024304,0.9282614984090252
247,248,0.20092902561881226,0.07547372746747978,0.9088805322533989
248,249,0.20470642602268854,0.05960809270586864,0.9256580850448366
249,250,0.20382051833240536,0.0475283848645683,0.9369395429563205
250,251,0.20168371690738016,0.060676531941028615,0.9250795487416835
251,252,0.20422773100725689,0.0748217451951908,0.9192941857101533
252,253,0.20766357250004724,0.04734674188950498,0.9349146658952849
253,254,0.20291688578509084,0.06364652047331988,0.9198727220133064
254,255,0.19301937052347323,0.06076333028232455,0.9302863754700608
255,256,0.20641340771243738,0.06131098640553429,0.9210297946196124
256,257,0.2007475922614975,0.05785835759714806,0.9268151576511426
257,258,0.19545212972492815,0.06232415447906851,0.9166907723459647
258,259,0.20663327388447802,0.055840732708521836,0.9297078391669077
259,260,0.19300574168088863,0.059558603200700666,0.9245010124385306
260,261,0.21441620394229388,0.056022786814097725,0.9328897888342493
261,262,0.20360832165319326,0.0503064876076378,0.9418571015331212
262,263,0.20933076761785027,0.05685879008489843,0.9259473531964131
263,264,0.20573469733284694,0.05797888732633553,0.926525889499566
264,265,0.20180138338630202,0.057586319388908215,0.9276829621058721
265,266,0.199561502306215,0.05864720351842342,0.922476135377495
266,267,0.21119339199424714,0.06325145807676431,0.9201619901648829
267,268,0.20796814316522194,0.05890037321100785,0.9317327162279433
268,269,0.20298891367233468,0.051968200039306654,0.9337575932889789
269,270,0.20210658410106613,0.06336408121900154,0.9216083309227654
270,271,0.21010029489702714,0.05841318450781874,0.9314434480763668
271,272,0.20403873967614167,0.06616381774426734,0.9178478449522708
272,273,0.21221995356587353,0.05552392046930858,0.9308649117732137
273,274,0.19460699531585687,0.05564917498983685,0.9192941857101533
274,275,0.19544230457119172,0.05459053923475374,0.9302863754700608
275,276,0.20555714042469875,0.04608891376361632,0.9435927104425803
276,277,0.1976958058260339,0.06376253286972318,0.9273936939542956
277,278,0.194699621833974,0.04969952097655107,0.9337575932889789
278,279,0.19053481598842067,0.05517275736641534,0.9323112525310964
279,280,0.19924976218263227,0.05290471559093766,0.9383858837142031
280,281,0.19941289332076703,0.061034812902051,0.9169800404975412
281,282,0.19549935846341696,0.05916745669671108,0.9331790569858258
282,283,0.2047077311155338,0.074304617264254,0.9152444315880821
283,284,0.19931297084120003,0.048582221179022445,0.9346253977437085
284,285,0.20542966298984797,0.0474739754534417,0.9383858837142031
285,286,0.20390508553701533,0.05100429026222026,0.9276829621058721
286,287,0.202810765741195,0.052724576860573684,0.9337575932889789
287,288,0.2076650453913564,0.0659869602227562,0.8978883424934915
288,289,0.19744534633613775,0.05131913084448556,0.9337575932889789
289,290,0.18866107861302708,0.06335131185875369,0.9245010124385306
290,291,0.20743563619100325,0.060499253553760145,0.9149551634365056
291,292,0.19707840213915423,0.05598392984315106,0.9276829621058721
292,293,0.20017108138073653,0.045790009301456616,0.9407000289268151
293,294,0.19407832547013815,0.055773835054915975,0.9285507665606016
294,295,0.20119232046330124,0.056275733562929316,0.9230546716806479
295,296,0.20391281806321487,0.0630346111728955,0.9158229678912352
296,297,0.1959452449967292,0.05768900440486607,0.9317327162279433
297,298,0.19446196324991874,0.07379561679553057,0.9088805322533989
298,299,0.1990129894956399,0.06345250690693723,0.9279722302574487
299,300,0.20194086645208426,0.052251636986740214,0.9366502748047439
300,301,0.19936964100169913,0.05736878310986749,0.923633207983801
301,302,0.20555683528261576,0.04495114225070409,0.9418571015331212
302,303,0.202994225851788,0.06634724644769938,0.9166907723459647
303,304,0.19694868035284976,0.0487537337889619,0.9357824703500145
304,305,0.19814124881408293,0.05323322527858458,0.9305756436216372
305,306,0.1997520408117678,0.07505260290571532,0.9172693086491177
306,307,0.19842897228059844,0.09473150661767168,0.898756146948221
307,308,0.19368265118982544,0.0653701719892549,0.922476135377495
308,309,0.19958436243431543,0.056865761685164704,0.9268151576511426
309,310,0.1985691571180164,0.06559538391630787,0.9201619901648829
310,311,0.2067175552682952,0.05767927606896221,0.9305756436216372
311,312,0.1989283698217276,0.05040175679204925,0.9323112525310964
312,313,0.19640491071556818,0.059161881029512677,0.9230546716806479
313,314,0.20230771550862522,0.06372866629097465,0.9149551634365056
314,315,0.196827782589678,0.051236097410058364,0.9386751518657795
315,316,0.20712767164943063,0.05031083517112502,0.9378073474110501
316,317,0.19683189457088537,0.06031286393595608,0.9178478449522708
317,318,0.19114159327536231,0.05074729107850134,0.9401214926236622
318,319,0.19443418467226345,0.052281321038505225,0.9328897888342493
319,320,0.20117515031200084,0.048540437623385516,0.9435927104425803
320,321,0.19399657986475913,0.060705895813912523,0.926525889499566
321,322,0.20367792902131215,0.07068609323015121,0.9054093144344808
322,323,0.1944719445918666,0.047818056564660996,0.9401214926236622
323,324,0.20170851465071893,0.047752435890436144,0.9352039340468614
324,325,0.18941627834501878,0.0507725110341147,0.936071738501591
325,326,0.20023944534374463,0.049751482871922895,0.9386751518657795
326,327,0.20478454476503485,0.055614713993725126,0.9334683251374024
327,328,0.1996766023256014,0.05350614373596861,0.9352039340468614
328,329,0.20360724424174362,0.07251809108994377,0.9146658952849291
329,330,0.19152508108267488,0.057115122657760906,0.9308649117732137
330,331,0.18844730716723254,0.05871608080789081,0.9288400347121782
331,332,0.19649621740357973,0.05848391722580861,0.924790280590107
332,333,0.20066029618903589,0.05443564776918655,0.9343361295921319
333,334,0.19756015207185476,0.06178476189704518,0.9213190627711889
334,335,0.20847283603182987,0.054921535253654834,0.9297078391669077
335,336,0.1902991568567593,0.056193815332384996,0.9271044258027191
336,337,0.19613877913411987,0.04691389958302181,0.9389644200173561
337,338,0.20645780511869613,0.06369614416318989,0.9149551634365056
338,339,0.20217278575388703,0.06724044390568831,0.9135088226786231
339,340,0.19798046478602405,0.06223271629271915,0.9259473531964131
340,341,0.19569113617726178,0.09181311808703845,0.8926815157651142
341,342,0.2032541988124001,0.049870488927883254,0.9343361295921319
342,343,0.19199710349121843,0.049464140852418875,0.9412785652299682
343,344,0.19310709677621568,0.06175874218225473,0.924211744286954
344,345,0.1973376233805595,0.08166441363104006,0.9172693086491177
345,346,0.1995805690080857,0.05140120087770876,0.9392536881689326
346,347,0.1918366229735223,0.08476201574181577,0.9071449233439398
347,348,0.1943371264913766,0.05582081367195129,0.9352039340468614
348,349,0.19459163543754934,0.0663070066616061,0.9126410182238935
349,350,0.19905303633513857,0.0792553465951916,0.9033844373734452
350,351,0.1983679352819761,0.05236762224102259,0.9369395429563205
351,352,0.1973287491686963,0.04958409156626612,0.9404107607752387
352,353,0.19633852615494551,0.048612279631807385,0.9415678333815447
353,354,0.2017912886538945,0.05581573491363266,0.9343361295921319
354,355,0.191113968356195,0.06366430066094123,0.9218975990743419
355,356,0.20111974097456065,0.07118426192050027,0.9221868672259185
356,357,0.20021871039391378,0.05414890699573755,0.9299971073184843
357,358,0.20083735987075435,0.05874722201049757,0.9190049175585768
358,359,0.19503989122509097,0.055433988407780264,0.9230546716806479
359,360,0.19494744117038437,0.05397271777073846,0.9273936939542956
360,361,0.1939732325876535,0.04795925942544245,0.9386751518657795
361,362,0.20339334402169154,0.05149739433663707,0.9343361295921319
362,363,0.19377104841622572,0.06447538317490992,0.9207405264680358
363,364,0.19713691908943973,0.06538222833921886,0.9181371131038473
364,365,0.19925213191958657,0.06237227686036076,0.9172693086491177
365,366,0.19648474632655788,0.053573932951126474,0.9218975990743419
366,367,0.19728992003603824,0.05097196901415219,0.936071738501591
367,368,0.20137047206644762,0.05826450407797559,0.9352039340468614
368,369,0.18852903836163698,0.05685056857859681,0.9331790569858258
369,370,0.1924971237817888,0.05325542356167496,0.9354932021984379
370,371,0.19786263946851468,0.05448379561058804,0.9291293028637547
371,372,0.20020915560405786,0.058897746883636644,0.9363610066531675
372,373,0.19361997743719137,0.06323587781430355,0.9210297946196124
373,374,0.19296108826011793,0.053871920353928286,0.9357824703500145
374,375,0.19066754361433266,0.05443627758999622,0.936071738501591
375,376,0.20026447979395742,0.04692579351809123,0.9395429563205091
376,377,0.19527490289623126,0.0590408981648381,0.9282614984090252
377,378,0.2027364296481269,0.060017043702543474,0.9227654035290714
378,379,0.18402801188257117,0.06344168473946166,0.9305756436216372
379,380,0.19499939810683892,0.05529898963249705,0.9245010124385306
380,381,0.1930599150607462,0.08546758776607058,0.9062771188892103
381,382,0.20328844813460756,0.049654202738916416,0.9354932021984379
382,383,0.196709337518887,0.06539809587271539,0.9276829621058721
383,384,0.1960465270830067,0.059487398711755235,0.9299971073184843
384,385,0.1956741598159225,0.04670059069597626,0.9415678333815447
385,386,0.20012615108693096,0.07075622982179543,0.9080127277986694
386,387,0.1911714613622119,0.05442094258556964,0.9311541799247903
387,388,0.18788799123408922,0.05527654995545616,0.9349146658952849
388,389,0.19242883220050727,0.06675801657436913,0.9250795487416835
389,390,0.19481576635017575,0.05647572300397065,0.9305756436216372
390,391,0.18080954192112095,0.06845235944931946,0.9221868672259185
391,392,0.20259365656244627,0.055701167700302916,0.9291293028637547
392,393,0.19908261728035603,0.06465378802824565,0.9192941857101533
393,394,0.19264936080146783,0.05962494522543445,0.9273936939542956
394,395,0.19471227671741875,0.08943274225544792,0.8999132195545271
395,396,0.1898403765916289,0.0543157900936685,0.9349146658952849
396,397,0.1941326988569792,0.05622395461405399,0.9276829621058721
397,398,0.18804561386185625,0.04859384604238775,0.9352039340468614
398,399,0.19571406449877882,0.04700121236340687,0.9369395429563205
399,400,0.19477540631931742,0.06634331412110957,0.9276829621058721
